,home_team,away_team,neutral,match_results,home_recent_wins,away_recent_wins,home_recent_goals_scored,away_recent_goals_scored,home_recent_goals_conceded,away_recent_goals_conceded,home_win_rate,away_win_rate,home_average_goal_difference,away_average_goal_difference
38054,Egypt,Tunisia,0,0,4.0,1.0,12.0,4.0,7.0,11.0,0.9148936170212766,0.5,2.106382978723404,-0.0625
38060,Uganda,Guinea,0,1,5.0,2.0,7.0,9.0,1.0,8.0,0.8636363636363636,0.4482758620689655,1.2727272727272727,-0.10344827586206896
38059,Togo,Ghana,0,0,4.0,2.0,6.0,8.0,5.0,8.0,0.7878787878787878,0.525,1.0303030303030303,0.25
38056,Malawi,Ethiopia,0,1,4.0,1.0,6.0,5.0,1.0,15.0,0.6363636363636364,0.125,0.9545454545454546,-1.875
38053,DR Congo,Sierra Leone,0,1,4.0,0.0,14.0,4.0,3.0,10.0,0.7666666666666667,0.05,1.4,-1.9
38051,Cape Verde,Zambia,0,1,5.0,3.0,11.0,7.0,2.0,4.0,0.7619047619047619,0.4864864864864865,0.8571428571428571,0.10810810810810811
38052,Congo,Sudan,0,1,4.0,1.0,7.0,1.0,1.0,10.0,0.68,0.22580645161290322,0.8,-1.3225806451612903
38050,Cameroon,Ivory Coast,0,1,4.0,3.0,9.0,11.0,7.0,6.0,0.8333333333333334,0.6578947368421053,1.3958333333333333,0.7105263157894737
38049,Botswana,Senegal,0,0,4.0,1.0,10.0,7.0,6.0,11.0,0.5909090909090909,0.4827586206896552,0.13636363636363635,0.2413793103448276
38048,Angola,Burkina Faso,0,0,5.0,2.0,10.0,2.0,1.0,3.0,0.9285714285714286,0.3103448275862069,1.9642857142857142,-0.6551724137931034
38047,Algeria,Mali,0,1,4.0,2.0,7.0,6.0,3.0,5.0,0.75,0.3793103448275862,0.8611111111111112,-0.3103448275862069
38072,Belarus,Ukraine,0,0,2.0,4.0,6.0,21.0,10.0,4.0,0.48148148148148145,0.56,-0.037037037037037035,0.6
38073,England,San Marino,0,1,4.0,0.0,16.0,0.0,3.0,25.0,0.8571428571428571,0.0,2.057142857142857,-5.575757575757576
38075,Lithuania,Estonia,0,1,2.0,1.0,5.0,2.0,6.0,13.0,0.4074074074074074,0.2903225806451613,-0.4444444444444444,-1.7096774193548387
38076,North Macedonia,Luxembourg,0,1,2.0,0.0,5.0,1.0,7.0,17.0,0.35714285714285715,0.06060606060606061,-0.35714285714285715,-2.6363636363636362
38077,Moldova,Austria,0,0,2.0,2.0,7.0,10.0,8.0,12.0,0.32,0.2631578947368421,-0.44,-1.1578947368421053
38080,Slovakia,Spain,0,1,2.0,5.0,5.0,11.0,5.0,0.0,0.6,0.925,0.9,1.65
38081,Slovenia,Switzerland,0,1,3.0,4.0,7.0,9.0,5.0,2.0,0.5833333333333334,0.6521739130434783,0.6388888888888888,0.4782608695652174
38103,Turkey,Czech Republic,0,0,2.0,4.0,8.0,10.0,6.0,3.0,0.7058823529411765,0.7,1.2647058823529411,1.0
38097,Netherlands,Kazakhstan,0,1,5.0,0.0,19.0,3.0,2.0,17.0,0.8846153846153846,0.17857142857142858,2.3076923076923075,-1.4642857142857142
38096,Malta,Norway,0,0,0.0,1.0,3.0,3.0,11.0,9.0,0.03571428571428571,0.5185185185185185,-2.142857142857143,0.1111111111111111
38090,Italy,Azerbaijan,0,1,3.0,0.0,6.0,2.0,4.0,11.0,0.925,0.03333333333333333,1.8,-2.533333333333333
38094,Latvia,Iceland,0,0,3.0,2.0,7.0,7.0,8.0,10.0,0.5,0.20689655172413793,0.0,-1.4482758620689655
38085,Bulgaria,Croatia,0,0,2.0,3.0,7.0,9.0,5.0,7.0,0.6666666666666666,0.7222222222222222,0.8888888888888888,0.8611111111111112
38084,Botswana,Egypt,0,0,4.0,3.0,9.0,9.0,4.0,12.0,0.5652173913043478,0.5,0.043478260869565216,0.1
38083,Belgium,Andorra,0,1,5.0,0.0,8.0,0.0,3.0,16.0,0.7142857142857143,0.0,1.2,-3.2857142857142856
38087,Cyprus,Israel,0,0,1.0,3.0,3.0,12.0,13.0,6.0,0.32,0.5652173913043478,-0.64,0.34782608695652173
38121,Malawi,Algeria,0,0,4.0,2.0,8.0,10.0,3.0,10.0,0.6521739130434783,0.3611111111111111,0.9565217391304348,-0.4722222222222222
38113,Congo,South Africa,0,0,4.0,3.0,8.0,9.0,1.0,4.0,0.6923076923076923,0.5,0.8461538461538461,-0.07692307692307693
38114,DR Congo,Ivory Coast,0,0,4.0,2.0,11.0,10.0,2.0,10.0,0.7741935483870968,0.6410256410256411,1.4193548387096775,0.6153846153846154
38115,Ethiopia,Mali,0,0,2.0,2.0,5.0,6.0,7.0,5.0,0.6842105263157895,0.36666666666666664,0.5789473684210527,-0.3333333333333333
38118,Gabon,Burkina Faso,0,1,5.0,3.0,10.0,5.0,3.0,2.0,0.8636363636363636,0.3333333333333333,1.6818181818181819,-0.5333333333333333
38122,Mozambique,Cape Verde,0,1,4.0,2.0,13.0,7.0,3.0,8.0,0.7222222222222222,0.25,1.0,-0.875
38124,Northern Ireland,Faroe Islands,0,1,1.0,0.0,4.0,1.0,9.0,16.0,0.5384615384615384,0.029411764705882353,0.15384615384615385,-2.6470588235294117
38125,Poland,Germany,0,1,2.0,5.0,8.0,17.0,5.0,4.0,0.6666666666666666,0.9210526315789473,1.5925925925925926,2.0526315789473686
38127,Scotland,Georgia,0,1,2.0,0.0,6.0,2.0,7.0,10.0,0.7083333333333334,0.10714285714285714,0.9583333333333334,-1.25
38128,Sudan,Nigeria,0,1,1.0,4.0,7.0,9.0,15.0,5.0,0.5588235294117647,0.6285714285714286,0.2647058823529412,0.5714285714285714
38129,Uganda,Togo,0,0,5.0,1.0,8.0,4.0,1.0,7.0,0.8695652173913043,0.17647058823529413,1.3043478260869565,-1.088235294117647
38145,Sweden,Liechtenstein,0,1,3.0,0.0,11.0,1.0,9.0,14.0,0.7837837837837838,0.03125,1.945945945945946,-2.65625
38148,Ukraine,North Macedonia,0,1,4.0,0.0,14.0,2.0,2.0,13.0,0.7142857142857143,0.14814814814814814,1.1785714285714286,-1.4074074074074074
38139,Luxembourg,Spain,0,0,2.0,4.0,6.0,11.0,15.0,2.0,0.06060606060606061,0.9024390243902439,-2.4242424242424243,1.5853658536585367
38132,Belarus,Slovakia,0,0,1.0,3.0,4.0,4.0,12.0,4.0,0.4642857142857143,0.5666666666666667,-0.10714285714285714,0.43333333333333335
38134,Estonia,England,0,0,2.0,4.0,3.0,17.0,5.0,2.0,0.375,0.7777777777777778,-0.40625,1.4722222222222223
38138,Lithuania,Slovenia,0,0,3.0,2.0,5.0,6.0,2.0,5.0,0.42857142857142855,0.41379310344827586,-0.39285714285714285,-0.27586206896551724
38130,Austria,Montenegro,0,1,4.0,3.0,14.0,9.0,3.0,6.0,0.6428571428571429,0.4,0.8928571428571429,-0.3
38149,Andorra,Israel,0,0,0.0,4.0,1.0,13.0,11.0,4.0,0.027777777777777776,0.5833333333333334,-2.611111111111111,0.375
38151,Croatia,Azerbaijan,0,1,2.0,0.0,6.0,2.0,6.0,9.0,0.8,0.03225806451612903,1.542857142857143,-2.4838709677419355
38152,Iceland,Netherlands,0,1,3.0,4.0,9.0,14.0,7.0,5.0,0.4482758620689655,0.7619047619047619,-0.10344827586206896,1.380952380952381
38154,Kazakhstan,Czech Republic,0,0,2.0,4.0,5.0,11.0,8.0,4.0,0.2857142857142857,0.7073170731707317,-0.7142857142857143,1.0
38156,Malta,Italy,0,0,0.0,4.0,3.0,9.0,13.0,6.0,0.034482758620689655,0.7714285714285715,-2.1724137931034484,0.8285714285714286
38158,Norway,Bulgaria,0,1,2.0,2.0,4.0,6.0,6.0,8.0,0.5555555555555556,0.4782608695652174,0.5185185185185185,-0.5652173913043478
38160,Wales,Cyprus,0,1,2.0,1.0,4.0,3.0,8.0,8.0,0.42857142857142855,0.16666666666666666,-0.25,-1.8333333333333333
38178,San Marino,Switzerland,0,0,0.0,3.0,1.0,7.0,25.0,3.0,0.0,0.625,-3.4285714285714284,0.4166666666666667
38170,Greece,Northern Ireland,0,0,4.0,1.0,8.0,4.0,3.0,11.0,0.7209302325581395,0.2,0.6744186046511628,-1.0
38180,Serbia,Albania,0,0,4.0,2.0,16.0,3.0,6.0,5.0,0.7692307692307693,0.14285714285714285,1.5,-1.4642857142857142
38166,Faroe Islands,Hungary,0,0,0.0,3.0,3.0,9.0,15.0,11.0,0.0967741935483871,0.41935483870967744,-2.0,-0.5161290322580645
38165,Denmark,Portugal,0,0,2.0,3.0,11.0,9.0,10.0,9.0,0.6875,0.6842105263157895,1.0,0.8947368421052632
38167,Finland,Romania,0,0,1.0,3.0,2.0,7.0,7.0,7.0,0.5862068965517241,0.6060606060606061,0.5517241379310345,0.42424242424242425
38198,Zambia,Niger,0,1,5.0,0.0,10.0,1.0,0.0,11.0,0.7777777777777778,0.0,1.1481481481481481,-2.3
38197,Tunisia,Senegal,0,1,5.0,2.0,11.0,8.0,3.0,9.0,0.8648648648648649,0.5,1.945945945945946,0.3
38196,Togo,Uganda,0,1,3.0,1.0,7.0,2.0,8.0,6.0,0.7647058823529411,0.14285714285714285,0.9705882352941176,-1.5714285714285714
38193,Nigeria,Sudan,0,1,3.0,0.0,9.0,0.0,6.0,12.0,0.8823529411764706,0.21875,1.7058823529411764,-1.34375
38192,Mali,Ethiopia,0,0,4.0,1.0,10.0,4.0,5.0,13.0,0.7941176470588235,0.11764705882352941,1.1764705882352942,-1.8235294117647058
38191,Ivory Coast,DR Congo,0,0,4.0,2.0,11.0,9.0,5.0,6.0,0.8837209302325582,0.2222222222222222,2.302325581395349,-0.8148148148148148
38189,Egypt,Botswana,0,1,3.0,0.0,10.0,2.0,8.0,12.0,0.8958333333333334,0.17391304347826086,2.0416666666666665,-1.2608695652173914
38188,Cape Verde,Mozambique,0,1,5.0,1.0,10.0,2.0,2.0,13.0,0.7727272727272727,0.2,0.8636363636363636,-1.5
38187,Cameroon,Sierra Leone,0,1,4.0,0.0,11.0,3.0,7.0,9.0,0.8367346938775511,0.047619047619047616,1.4285714285714286,-1.9047619047619047
38185,Angola,Lesotho,0,1,4.0,1.0,9.0,3.0,4.0,15.0,0.896551724137931,0.10526315789473684,1.793103448275862,-2.3157894736842106
38184,Algeria,Malawi,0,1,4.0,1.0,6.0,2.0,3.0,8.0,0.7567567567567568,0.10714285714285714,0.8648648648648649,-1.7857142857142858
38190,Ghana,Guinea,0,1,4.0,2.0,15.0,9.0,4.0,9.0,0.8125,0.43333333333333335,1.5208333333333333,-0.16666666666666666
38252,Romania,Northern Ireland,0,1,3.0,2.0,10.0,6.0,6.0,8.0,0.6896551724137931,0.23076923076923078,1.0,-0.8846153846153846
38254,Serbia,Denmark,0,0,3.0,4.0,13.0,8.0,8.0,4.0,0.7407407407407407,0.6875,1.3333333333333333,0.78125
38253,Scotland,Republic of Ireland,0,1,3.0,3.0,5.0,8.0,4.0,7.0,0.72,0.6296296296296297,0.96,0.48148148148148145
38251,Portugal,Armenia,0,1,4.0,3.0,7.0,8.0,2.0,4.0,0.8604651162790697,0.24242424242424243,2.1627906976744184,-1.0606060606060606
38242,Greece,Faroe Islands,0,0,3.0,0.0,7.0,1.0,5.0,15.0,0.7045454545454546,0.02857142857142857,0.6136363636363636,-2.6285714285714286
38243,Hungary,Finland,0,1,3.0,3.0,12.0,5.0,8.0,9.0,0.5714285714285714,0.4583333333333333,0.75,-0.25
38240,Georgia,Poland,0,0,1.0,2.0,3.0,12.0,6.0,6.0,0.4,0.5483870967741935,-0.28,0.2903225806451613
38245,Ivory Coast,Sierra Leone,0,1,4.0,0.0,13.0,2.0,7.0,9.0,0.8636363636363636,0.045454545454545456,2.227272727272727,-1.9090909090909092
38275,South Africa,Sudan,0,1,5.0,0.0,11.0,1.0,1.0,14.0,0.8064516129032258,0.21212121212121213,1.032258064516129,-1.3636363636363635
38279,Uganda,Ghana,0,1,4.0,3.0,7.0,10.0,2.0,7.0,0.8333333333333334,0.5365853658536586,1.2083333333333333,0.2682926829268293
38278,Togo,Guinea,0,0,3.0,1.0,7.0,4.0,8.0,11.0,0.7714285714285715,0.41935483870967744,0.9714285714285714,-0.22580645161290322
38277,Switzerland,Lithuania,0,1,3.0,2.0,6.0,5.0,8.0,7.0,0.6666666666666666,0.2857142857142857,1.0,-0.7857142857142857
38276,Spain,Belarus,0,1,3.0,0.0,10.0,2.0,9.0,8.0,0.8541666666666666,0.2222222222222222,1.9375,-0.9259259259259259
38273,Mozambique,Zambia,0,0,4.0,2.0,11.0,6.0,2.0,5.0,0.7368421052631579,0.47368421052631576,1.0526315789473684,0.07894736842105263
38270,Malawi,Mali,0,1,3.0,2.0,6.0,4.0,5.0,4.0,0.625,0.3870967741935484,0.8333333333333334,-0.25806451612903225
38269,North Macedonia,Slovakia,0,0,3.0,4.0,7.0,6.0,7.0,2.0,0.3793103448275862,0.5806451612903226,-0.3103448275862069,0.4838709677419355
38271,Moldova,Liechtenstein,0,0,2.0,0.0,8.0,1.0,8.0,14.0,0.3076923076923077,0.030303030303030304,-0.46153846153846156,-2.6363636363636362
38267,Lesotho,Burkina Faso,0,0,3.0,3.0,4.0,5.0,5.0,3.0,0.42857142857142855,0.3225806451612903,-0.2857142857142857,-0.5806451612903226
38264,England,Slovenia,0,1,4.0,3.0,16.0,8.0,3.0,4.0,0.8611111111111112,0.43333333333333335,2.138888888888889,-0.2
38263,Egypt,Senegal,0,0,4.0,2.0,10.0,7.0,5.0,8.0,0.8979591836734694,0.4838709677419355,2.0408163265306123,0.25806451612903225
38262,Congo,Nigeria,0,0,3.0,3.0,7.0,7.0,3.0,5.0,0.6666666666666666,0.6111111111111112,0.7407407407407407,0.5277777777777778
38261,Cape Verde,Niger,0,1,5.0,0.0,9.0,1.0,2.0,13.0,0.782608695652174,0.0,0.8695652173913043,-2.3333333333333335
38260,Cameroon,DR Congo,0,1,4.0,2.0,11.0,10.0,6.0,8.0,0.84,0.25,1.44,-0.75
38259,Austria,Russia,0,1,5.0,2.0,14.0,8.0,1.0,3.0,0.6551724137931034,0.5526315789473685,0.896551724137931,0.2894736842105263
38257,Algeria,Ethiopia,0,1,5.0,2.0,9.0,7.0,1.0,11.0,0.7631578947368421,0.16666666666666666,0.9210526315789473,-1.6666666666666667
38268,Luxembourg,Ukraine,0,0,1.0,4.0,4.0,17.0,18.0,4.0,0.058823529411764705,0.5769230769230769,-2.4705882352941178,0.6538461538461539
38293,Turkey,Kazakhstan,0,1,2.0,0.0,9.0,3.0,5.0,16.0,0.6857142857142857,0.1724137931034483,1.2,-1.4827586206896552
38290,Netherlands,Latvia,0,1,5.0,0.0,19.0,2.0,3.0,11.0,0.8867924528301887,0.3333333333333333,2.30188679245283,-0.6944444444444444
38287,Israel,Bosnia and Herzegovina,0,1,3.0,3.0,6.0,9.0,6.0,4.0,0.7142857142857143,0.48484848484848486,1.1428571428571428,0.24242424242424243
38281,Azerbaijan,Norway,0,0,2.0,2.0,7.0,6.0,10.0,8.0,0.25,0.5357142857142857,-1.0416666666666667,0.21428571428571427
38284,Cyprus,Andorra,0,1,1.0,0.0,4.0,0.0,11.0,18.0,0.3076923076923077,0.0,-0.6538461538461539,-3.361111111111111
38285,Czech Republic,Iceland,0,1,2.0,3.0,6.0,7.0,8.0,5.0,0.6904761904761905,0.23333333333333334,1.380952380952381,-1.3
38339,Senegal,Botswana,0,1,3.0,0.0,7.0,2.0,5.0,12.0,0.8333333333333334,0.16666666666666666,1.8333333333333333,-1.2916666666666667
38341,Tunisia,Egypt,0,1,5.0,3.0,9.0,8.0,2.0,10.0,0.868421052631579,0.5161290322580645,1.9210526315789473,0.16129032258064516
38340,Sudan,Congo,0,0,2.0,2.0,8.0,6.0,12.0,9.0,0.5714285714285714,0.26666666666666666,0.2857142857142857,-1.0
38342,Zambia,Cape Verde,0,1,5.0,2.0,10.0,6.0,0.0,8.0,0.7857142857142857,0.24,1.2142857142857142,-0.92
38335,Mali,Algeria,0,1,3.0,3.0,9.0,10.0,8.0,7.0,0.7714285714285715,0.3783783783783784,1.1142857142857143,-0.40540540540540543
38331,Ghana,Togo,0,1,4.0,1.0,16.0,3.0,5.0,7.0,0.8163265306122449,0.2,1.530612244897959,-1.0285714285714285
38328,DR Congo,Sierra Leone,0,1,3.0,0.0,10.0,2.0,4.0,12.0,0.75,0.043478260869565216,1.34375,-2.0
38333,Guinea,Uganda,1,1,4.0,1.0,12.0,2.0,5.0,6.0,0.8461538461538461,0.13636363636363635,1.6153846153846154,-1.5454545454545454
38330,Gabon,Lesotho,0,1,5.0,1.0,9.0,3.0,1.0,12.0,0.8695652173913043,0.1,1.6956521739130435,-2.4
38386,Australia,Kuwait,0,1,3.0,3.0,11.0,10.0,8.0,9.0,0.84375,0.4,3.3125,-0.48
38391,South Korea,Oman,1,1,2.0,2.0,5.0,3.0,7.0,7.0,0.7692307692307693,0.46153846153846156,2.2564102564102564,0.11538461538461539
38392,Saudi Arabia,China PR,1,0,4.0,1.0,9.0,7.0,5.0,8.0,0.8,0.5862068965517241,2.2444444444444445,0.6206896551724138
38393,Uzbekistan,North Korea,1,1,4.0,0.0,12.0,0.0,3.0,11.0,0.7777777777777778,0.3,1.9166666666666667,-0.65
38397,United Arab Emirates,Qatar,1,1,4.0,2.0,15.0,7.0,5.0,9.0,0.5714285714285714,0.4666666666666667,0.6,-0.13333333333333333
38394,Iran,Bahrain,1,1,4.0,2.0,14.0,5.0,4.0,9.0,0.8837209302325582,0.3870967741935484,2.2790697674418605,-0.7096774193548387
38398,Japan,Palestine,1,1,3.0,2.0,11.0,4.0,5.0,7.0,0.8529411764705882,0.14285714285714285,2.176470588235294,-1.3571428571428572
38399,Jordan,Iraq,1,0,4.0,1.0,9.0,3.0,7.0,5.0,0.7419354838709677,0.4482758620689655,1.2580645161290323,0.27586206896551724
38400,Australia,Oman,0,1,3.0,2.0,11.0,3.0,7.0,5.0,0.8484848484848485,0.4444444444444444,3.303030303030303,0.07407407407407407
38402,Kuwait,South Korea,1,0,3.0,3.0,8.0,10.0,5.0,6.0,0.75,0.5517241379310345,2.0714285714285716,0.41379310344827586
38405,North Korea,Saudi Arabia,1,0,3.0,3.0,4.0,11.0,4.0,6.0,0.5882352941176471,0.6333333333333333,0.35294117647058826,0.43333333333333335
38404,China PR,Uzbekistan,1,1,4.0,3.0,7.0,7.0,3.0,3.0,0.7941176470588235,0.5813953488372093,2.7941176470588234,0.23255813953488372
38408,Qatar,Iran,1,0,3.0,3.0,9.0,9.0,2.0,5.0,0.6764705882352942,0.6944444444444444,1.3529411764705883,1.1944444444444444
38407,Bahrain,United Arab Emirates,1,0,5.0,2.0,19.0,9.0,2.0,8.0,0.7368421052631579,0.43333333333333335,1.3421052631578947,0.2
38411,Iraq,Japan,1,0,3.0,2.0,5.0,5.0,4.0,6.0,0.7058823529411765,0.75,1.6176470588235294,1.3
38412,Palestine,Jordan,1,0,1.0,1.0,1.0,4.0,12.0,14.0,0.45454545454545453,0.44,-0.36363636363636365,-0.16
38413,Australia,South Korea,0,0,3.0,3.0,11.0,8.0,7.0,4.0,0.8529411764705882,0.5666666666666667,3.323529411764706,0.43333333333333335
38414,Burkina Faso,Gabon,1,0,5.0,1.0,11.0,2.0,2.0,7.0,0.6842105263157895,0.2222222222222222,0.9210526315789473,-1.0
38416,Oman,Kuwait,1,1,4.0,2.0,8.0,9.0,4.0,12.0,0.7931034482758621,0.38461538461538464,2.206896551724138,-0.5769230769230769
38418,China PR,North Korea,1,1,4.0,0.0,7.0,0.0,3.0,5.0,0.8,0.2857142857142857,2.742857142857143,-0.6666666666666666
38420,Uzbekistan,Saudi Arabia,1,1,4.0,4.0,10.0,15.0,3.0,6.0,0.7837837837837838,0.6451612903225806,1.8918918918918919,0.5161290322580645
38422,Algeria,South Africa,1,1,5.0,3.0,9.0,10.0,1.0,4.0,0.7692307692307693,0.5185185185185185,0.9487179487179487,-0.0
38425,Ghana,Senegal,1,0,4.0,3.0,15.0,6.0,6.0,4.0,0.82,0.5,1.54,0.28125
38426,Iran,United Arab Emirates,1,1,5.0,3.0,16.0,10.0,3.0,6.0,0.8863636363636364,0.45161290322580644,2.272727272727273,0.22580645161290322
38427,Qatar,Bahrain,1,0,3.0,2.0,9.0,4.0,2.0,9.0,0.6571428571428571,0.375,1.2857142857142858,-0.75
38430,Japan,Jordan,1,1,4.0,2.0,15.0,9.0,4.0,9.0,0.8571428571428571,0.46153846153846156,2.2285714285714286,-0.0
38428,Iraq,Palestine,1,1,2.0,1.0,4.0,3.0,5.0,11.0,0.6857142857142857,0.13333333333333333,1.542857142857143,-1.5333333333333334
38433,Gabon,Congo,1,0,5.0,2.0,12.0,4.0,3.0,9.0,0.875,0.2903225806451613,1.7083333333333333,-0.9354838709677419
38438,Zambia,Tunisia,1,0,5.0,2.0,10.0,5.0,0.0,10.0,0.7931034482758621,0.5151515151515151,1.206896551724138,-0.030303030303030304
38434,Australia,China PR,0,1,2.0,2.0,10.0,7.0,8.0,6.0,0.8285714285714286,0.6,3.2,0.6333333333333333
38436,South Korea,Uzbekistan,1,1,2.0,2.0,4.0,7.0,6.0,5.0,0.775,0.5681818181818182,2.225,0.20454545454545456
38439,Ghana,Algeria,1,1,3.0,3.0,14.0,9.0,7.0,7.0,0.803921568627451,0.3684210526315789,1.4901960784313726,-0.4473684210526316
38445,Congo,Burkina Faso,1,1,3.0,3.0,7.0,5.0,4.0,3.0,0.6428571428571429,0.34375,0.6428571428571429,-0.53125
38446,Equatorial Guinea,Gabon,0,1,2.0,1.0,5.0,3.0,8.0,7.0,0.55,0.25,0.05,-0.8928571428571429
38449,South Korea,Iraq,1,1,2.0,2.0,5.0,4.0,6.0,4.0,0.7804878048780488,0.4666666666666667,2.2195121951219514,0.3
38450,Australia,United Arab Emirates,0,1,3.0,3.0,10.0,9.0,5.0,5.0,0.8333333333333334,0.4375,3.1666666666666665,0.1875
38451,Senegal,Algeria,1,0,4.0,2.0,9.0,5.0,3.0,6.0,0.8387096774193549,0.358974358974359,1.8709677419354838,-0.46153846153846156
38452,South Africa,Ghana,1,0,5.0,2.0,11.0,7.0,2.0,7.0,0.8125,0.5238095238095238,1.03125,0.23809523809523808
38453,Cameroon,Ivory Coast,1,0,4.0,2.0,11.0,9.0,6.0,11.0,0.8431372549019608,0.65,1.4313725490196079,0.625
38457,Iraq,United Arab Emirates,1,0,2.0,3.0,5.0,8.0,5.0,5.0,0.6944444444444444,0.42424242424242425,1.5555555555555556,0.12121212121212122
38459,Australia,South Korea,0,1,4.0,3.0,12.0,7.0,2.0,4.0,0.8378378378378378,0.5806451612903226,3.135135135135135,0.45161290322580644
38460,Congo,DR Congo,1,0,3.0,1.0,6.0,6.0,5.0,9.0,0.6551724137931034,0.2413793103448276,0.6551724137931034,-0.7586206896551724
38461,Equatorial Guinea,Tunisia,0,1,3.0,3.0,7.0,6.0,7.0,9.0,0.5714285714285714,0.5294117647058824,0.14285714285714285,-0.0
38463,Ghana,Guinea,1,1,3.0,1.0,9.0,7.0,6.0,12.0,0.8076923076923077,0.4375,1.4807692307692308,-0.125
38464,Ivory Coast,Algeria,1,1,4.0,3.0,15.0,6.0,8.0,4.0,0.8666666666666667,0.375,2.2666666666666666,-0.4
38467,DR Congo,Ivory Coast,1,0,3.0,2.0,10.0,6.0,5.0,9.0,0.7575757575757576,0.6585365853658537,1.3636363636363635,0.6341463414634146
38469,Equatorial Guinea,Ghana,0,0,4.0,2.0,9.0,7.0,5.0,8.0,0.5909090909090909,0.5348837209302325,0.18181818181818182,0.2558139534883721
38479,India,Nepal,0,1,0.0,0.0,0.0,0.0,17.0,38.0,0.3333333333333333,0.09090909090909091,-1.5555555555555556,-5.181818181818182
38480,Sri Lanka,Bhutan,0,0,3.0,0.0,8.0,2.0,5.0,27.0,0.5714285714285714,0.0,0.0,-6.857142857142857
38481,Yemen,Pakistan,1,1,1.0,0.0,7.0,2.0,11.0,18.0,0.5,0.07692307692307693,0.3333333333333333,-3.076923076923077
38482,Taiwan,Brunei,0,0,1.0,0.0,4.0,0.0,10.0,16.0,0.2222222222222222,0.0,-1.5555555555555556,-3.7142857142857144
38490,Barbados,United States Virgin Islands,0,0,1.0,1.0,1.0,3.0,7.0,33.0,0.3333333333333333,0.14285714285714285,-0.7777777777777778,-6.571428571428571
38492,Nicaragua,Anguilla,0,1,1.0,0.0,2.0,1.0,6.0,26.0,0.16666666666666666,0.0,-1.0,-5.0
38493,Saint Kitts and Nevis,Turks and Caicos Islands,0,1,2.0,0.0,11.0,0.0,12.0,27.0,0.5,0.0,1.5,-5.4
38517,United States Virgin Islands,Barbados,0,0,1.0,0.0,3.0,2.0,22.0,18.0,0.16666666666666666,0.18181818181818182,-3.8333333333333335,-2.3636363636363638
38533,Switzerland,Estonia,0,1,3.0,1.0,9.0,2.0,8.0,11.0,0.6774193548387096,0.28125,1.096774193548387,-1.6875
38532,Spain,Ukraine,0,1,3.0,4.0,11.0,17.0,8.0,3.0,0.8571428571428571,0.5925925925925926,1.9591836734693877,0.7407407407407407
38531,Slovenia,San Marino,0,1,4.0,0.0,8.0,0.0,3.0,25.0,0.5945945945945946,0.0,0.6486486486486487,-5.5588235294117645
38530,Slovakia,Luxembourg,0,1,3.0,0.0,7.0,3.0,5.0,18.0,0.6129032258064516,0.058823529411764705,0.9032258064516129,-2.588235294117647
38523,England,Lithuania,0,1,4.0,2.0,15.0,5.0,4.0,9.0,0.8648648648648649,0.27586206896551724,2.135135135135135,-0.896551724137931
38528,North Macedonia,Belarus,0,0,2.0,0.0,6.0,2.0,9.0,10.0,0.36666666666666664,0.21428571428571427,-0.36666666666666664,-1.0
38527,Liechtenstein,Austria,0,0,1.0,3.0,3.0,10.0,12.0,7.0,0.14285714285714285,0.3,-1.8214285714285714,-1.05
38529,Moldova,Sweden,0,0,1.0,3.0,4.0,6.0,9.0,5.0,0.2962962962962963,0.6486486486486487,-0.48148148148148145,0.8918918918918919
38545,Israel,Wales,0,0,3.0,2.0,7.0,6.0,5.0,12.0,0.7272727272727273,0.3448275862068966,1.2272727272727273,-0.5517241379310345
38540,Croatia,Norway,0,1,3.0,3.0,12.0,7.0,5.0,6.0,0.8055555555555556,0.5517241379310345,1.6666666666666667,0.2413793103448276
38546,Kazakhstan,Iceland,0,0,1.0,3.0,5.0,8.0,11.0,6.0,0.27586206896551724,0.22580645161290322,-0.7586206896551724,-1.2903225806451613
38537,Azerbaijan,Malta,0,1,1.0,1.0,4.0,2.0,9.0,17.0,0.24,0.029411764705882353,-1.04,-2.823529411764706
38536,Andorra,Bosnia and Herzegovina,0,0,0.0,2.0,2.0,4.0,14.0,7.0,0.02702702702702703,0.47058823529411764,-2.6216216216216215,0.14705882352941177
38538,Belgium,Cyprus,0,1,5.0,1.0,13.0,3.0,3.0,8.0,0.7222222222222222,0.16129032258064516,1.3333333333333333,-1.8064516129032258
38566,Romania,Faroe Islands,0,1,3.0,1.0,8.0,2.0,6.0,9.0,0.7,0.05555555555555555,1.0333333333333334,-2.5277777777777777
38564,Northern Ireland,Finland,0,1,2.0,2.0,6.0,4.0,8.0,10.0,0.5555555555555556,0.44,0.2222222222222222,-0.28
38565,Portugal,Serbia,0,1,4.0,1.0,7.0,4.0,2.0,6.0,0.8636363636363636,0.53125,2.1363636363636362,0.28125
38551,Albania,Armenia,0,1,2.0,2.0,7.0,7.0,7.0,5.0,0.46153846153846156,0.23529411764705882,-0.07692307692307693,-1.0588235294117647
38558,Georgia,Germany,0,0,1.0,4.0,2.0,14.0,8.0,6.0,0.38461538461538464,0.8974358974358975,-0.4230769230769231,1.9487179487179487
38553,Bermuda,Bahamas,0,1,4.0,2.0,19.0,7.0,5.0,23.0,0.8333333333333334,0.4,3.8333333333333335,-3.2
